patient_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
MMRF_1231,-1.0907735,1.079107,-0.22033165,-0.077442184,0.60402113,0.7001915,-1.9602734,0.23334694,1.229065,2.0022109,-2.1694937,0.267635,-0.51477826,-1.2181906,0.11497766,-0.007065854,0.35315883,-0.01702872,1.7140585,0.24616039,0.095628865,-0.90148205,0.4610227,0.37667504,-0.1499721,-0.21075836,3.2586656,-0.15136081,1.9745297,0.82200384,0.27106833,-1.3414026,0.23160666,0.1781314,-0.34017473,0.3538168,1.0021399,-0.28236243,0.6525022,-0.012222247,1.6479373,-0.7874192,-0.32705268,-1.7106271,-1.0438455,0.58934706,-0.3061281,-0.18718944,-2.2567635,-0.93438894,-0.18751816,0.12775823,0.2833993,-0.83748114,-0.24566032,0.9549342,-0.9967989,0.5723375,0.282127,0.6475712,-1.0000765,-1.7443945,0.8651748,-1.2547675,0.15004458,1.5324085,0.8418447,1.5357051,-0.97227126,1.3656113,-1.5957783,0.05051899,1.7860117,-0.72446495,-0.7223336,0.1967472,0.033946045,0.2192606,-1.0925603,-1.0698371,0.049320985,-0.58298594,-1.5713762,-0.17179208,-1.0013635,0.29855284,0.229382,-0.70224845,0.95332795,0.8632039,-0.5165189,-0.5161838,0.84785515,0.14838734,0.9723944,-1.4727181,-0.37281236,0.16523913,-1.5033954,-0.0030174758,-0.86563766,0.973051,0.9751608,0.9877342,-0.26351678,-0.31963608,-0.075698316,-0.013338391,-0.7071872,-1.0025017,1.093195,1.1837306,1.878474,-1.6776106,0.7011407,-0.21319833,-0.99468756,-1.028976,-0.685881,1.7457086,-1.817631,-0.2541784,0.11223,0.21699025,0.11851738,-0.64471924,2.4852092,0.8038387
MMRF_1032,-0.923686,-0.17089638,1.0971905,1.1173801,-0.5222327,-0.5176151,-0.6078355,-0.14064062,0.7493146,-0.084651515,-1.3428398,-0.5669533,-2.3376887,-0.20131364,-0.5280541,0.22212023,0.36782315,-0.5783536,1.2832258,0.6099842,-0.3372939,0.4483216,0.806558,0.756839,-0.31307086,-1.4588914,0.42212144,-1.4423498,1.2646858,0.020666383,-1.9817649,-1.3267881,-0.98137635,1.7283713,0.3268477,-0.96760166,0.053060576,0.6051406,0.43151242,0.52945036,0.7618445,0.43437016,-0.95715207,0.0391498,0.72739345,0.846246,0.9847917,0.44363332,-1.1266121,0.8811983,0.8415183,-1.0490711,1.2868634,-1.4927133,-0.03322449,0.16642997,-0.62914324,-0.12399224,1.6802423,-1.3270798,-0.37376913,-0.37152925,0.666127,-0.22647032,-0.16384876,1.0359646,-0.6817716,3.0387712,0.0075410325,0.69939756,1.2746032,-1.4601444,1.858445,-0.48176944,0.34398744,1.5605239,-0.5691456,-0.49181703,-0.30229074,0.31221578,-0.47034818,-0.64243734,-1.6339766,-0.5692809,-1.2722907,0.23205703,0.49326578,-0.0869952,-0.16786121,-0.7446182,1.5309391,-2.105809,0.01578545,0.8819896,-1.1509142,-0.7444412,2.4740973,2.2271383,-0.37792054,-1.0881594,-0.60345036,-0.81690013,1.7532773,-0.5596003,0.65707797,1.5427827,-1.4486297,1.9138482,-0.18534128,-1.5670881,-0.14153333,0.7254809,-0.6359067,-1.0060011,0.5148234,0.7913659,0.28362548,1.161603,0.80915344,0.05601934,-0.24451894,-1.1215618,0.63534474,0.08818179,-1.2400277,-1.1660566,0.12819195,-0.6037158
MMRF_1327,-0.7027837,-0.5862492,-0.05667808,0.019907374,-1.414325,1.0326838,-1.7635868,-0.42104506,2.1989512,1.3839357,-1.849345,0.8067003,0.7845267,-0.9685693,0.44622096,-1.7701132,0.62674886,-0.70325845,-0.47510564,0.47884962,0.3844363,-0.37632132,0.16124134,-0.05893403,-0.8830637,-0.18809095,-0.3105889,0.7211856,0.39148614,-0.8247527,-0.110025205,2.0532691,-0.6008713,0.6275716,-0.17177603,0.2751165,-0.17861292,1.3852637,0.4416558,0.81555116,0.23859558,1.6248281,1.0806359,0.46426156,-0.022735301,1.1501801,1.5331032,0.8955887,0.0050149257,-0.6759833,1.9776167,-0.45272037,0.36421096,-0.039981462,-1.7347026,-0.03820529,-1.161336,0.69538313,1.3592815,0.85332996,0.15046075,0.38655746,0.5729431,-1.5086339,1.3162923,-1.348891,0.14695185,0.685806,-1.2458402,-0.67030877,-0.12678754,-1.1329045,-0.4736388,-0.67395747,0.5688302,1.2146183,1.8906085,0.9655823,-0.38390255,-1.0591359,0.10199231,-0.58431506,-1.0549679,0.9106162,0.19169317,-0.24796039,-0.6925876,0.2269661,1.7872146,-1.4714386,-0.34580904,-1.1823496,-1.1809647,0.95878416,0.55711955,-0.18738304,0.19025955,0.119473614,0.36906767,-1.6790973,1.9533042,1.2338989,-0.19900344,-2.3695152,-0.43243062,0.62210876,-0.75270236,0.7406371,0.050995927,-2.1894133,-0.978941,-1.8821517,1.1374531,1.1033709,0.91149247,-0.7151495,-0.05657629,-0.94899154,-1.1895238,-0.6364434,-2.4535012,1.6796496,-0.3065458,-0.37201744,0.892916,0.29642957,0.5209348,-0.40696907
MMRF_1210,-0.79209536,-1.424821,1.5072362,-0.21068455,0.4725707,-1.7957606,0.4511282,0.5616626,-0.47351816,-2.4687464,-0.17971343,-0.37951544,-1.0612304,0.8342774,-0.7371544,0.4599637,-0.5726078,-0.84747416,-0.1941766,0.79632777,-0.65340286,-0.15707624,-0.061166916,1.258167,-0.5865703,-0.96513593,-1.2326229,-0.7371976,0.735225,0.5831629,-1.4685313,-1.6108807,-0.67709,1.6647527,-0.2902406,-0.48242146,0.020299848,0.46605304,-0.1385649,-0.61712265,-0.094516456,1.1458513,-0.7982852,1.2722837,0.65963346,0.8545894,0.98627824,1.1705073,0.85619116,1.9082109,0.08481696,-1.2679572,1.4606813,0.04197177,0.5081012,-1.1042571,0.122459576,-1.3199681,1.2296082,-0.30399185,-1.6003976,1.3382663,0.77452207,-0.8329199,-0.06368692,-0.33058023,-0.058378913,1.8525716,-0.023581032,0.7870693,1.5101628,-1.8518044,0.42664358,1.514316,0.35965094,1.0754634,-1.2547969,-0.6198506,1.0157474,0.40995035,-1.1528115,-0.28508157,0.5005141,0.08982157,-1.0798441,-0.53253585,0.29101217,-0.053090584,-0.18360569,-1.2184179,0.9827998,-1.1489879,-0.30039772,-0.046287626,-1.576965,-0.5321677,2.1564646,0.97614574,0.2031071,0.010940492,-0.67924863,-1.2316546,0.96488047,-0.86592644,1.2260077,1.1401227,-0.63409805,1.7936167,0.76359516,-1.8865069,-1.0408295,-0.24251969,-0.24762747,0.7807446,-0.76146525,0.09250019,2.07768,1.4355254,2.4280827,0.5467357,0.49602067,-1.2033163,0.31373882,0.21483822,-1.171787,-0.5225128,-1.3702388,-0.36715358
MMRF_1269,0.36122733,-0.9909464,-0.47308293,-0.014115482,0.9498498,1.3134861,-0.085275054,1.81689,-0.58137226,0.54764557,-0.9011685,0.29435462,-1.1146799,-2.4908497,0.22807878,0.67971504,1.5255204,0.12040784,0.43830362,-0.81648743,0.50555396,0.24142571,0.4420831,-0.3941629,0.08399272,-1.1148924,1.2594688,0.8727391,-0.06156315,0.43308705,-0.2756377,-0.24942353,0.6373451,-0.31866065,-0.5393052,0.9962763,1.248107,-0.975018,-0.25660658,0.012011522,-0.08579535,-0.9261145,-0.083881356,-1.3576456,-1.4706836,-0.8081645,0.3415,2.142594,-1.2752695,-0.25886843,-2.193499,1.2236935,0.91124773,1.1753515,0.6607761,1.517542,0.01661957,1.2758427,-1.2373669,1.758313,-1.4939632,-0.6455219,0.3412543,-1.0006135,-0.4493459,0.611572,0.62547064,0.29430735,0.12386269,0.5846212,-1.2949915,0.88999856,0.053527005,0.18913615,-0.57396466,-1.4839251,-0.08669887,-0.39441556,0.17469096,-0.4255351,0.6818686,-0.008841469,-0.3692733,-0.910819,0.19364695,-0.40563324,-0.51597184,-0.7914926,0.90763694,1.4378227,-0.73142475,1.1791872,1.2208867,-0.5107436,0.88335764,-0.7188447,-0.23455068,-0.97058487,-0.93451434,0.7997212,-0.3269067,1.3347267,1.2200731,1.8543211,-2.0723202,-1.3337681,-0.11583967,-1.6405603,-1.7379849,-0.34369656,2.1928298,0.55916095,1.8578304,-0.3218673,0.096746325,-0.58385664,-0.97297984,0.3257324,-0.17367049,2.439489,-1.7514077,-0.3154263,0.16944523,0.7240823,-1.5988451,-1.7999249,1.2448884,0.17393811
MMRF_1251,-0.4999044,0.2064843,0.29992896,-0.16883923,0.13752542,2.0498643,-0.20864485,-0.5722596,-0.5196306,1.943215,0.41822386,-0.39306822,1.2139947,-0.9322545,-1.0222061,-0.1007044,0.90234286,0.06330772,0.7543101,-1.1939831,1.2581425,-0.032964766,0.21753089,-1.6573339,0.46538404,0.39640233,1.1655834,0.6159568,0.27083927,0.43172976,-0.28016734,0.8247074,0.2575707,0.45603198,1.1723702,-0.95085895,-0.069405116,0.046232272,0.79484046,0.65887505,-0.357471,0.28329483,-0.14783911,-0.873571,-1.2648377,0.04787524,-0.16202077,1.4842846,-1.4128283,-1.8595736,-0.66481537,1.2630811,-0.71302354,2.049371,-1.2482258,-0.6575671,-0.1335803,0.46034572,0.8259548,2.0807953,0.37609878,0.3873113,-0.00055235624,-1.5337251,1.0791101,-1.5942551,0.36330095,-1.618168,-1.4675208,0.97247374,-1.7062573,0.1667946,-0.3876851,-1.7293965,0.020788282,-1.3158807,0.65421075,0.44145098,1.0791728,-0.8370723,1.3209844,0.2676042,0.2474613,1.3693962,1.430055,-1.1781071,-0.46991363,0.5852188,0.9244384,0.21439585,-3.0599728,1.0993387,-0.7666819,1.1113544,2.324283,-0.7380528,-0.4775376,-0.33308822,0.8932862,-0.2793484,1.0738796,0.56882936,0.1537637,-0.49749845,-2.0571423,-0.2635717,-0.20294358,-1.0079715,0.20286672,-1.5667977,1.3058329,-0.67491984,1.5286965,0.16565,-0.38788557,-0.35568202,-0.97070044,-1.9581413,-1.1214877,1.2663697,-0.83321834,0.22634,0.56435406,-1.1468534,0.6882652,0.9006005,-1.0561199,0.19670348
MMRF_1328,-0.18191968,-0.9258599,-0.36065006,-0.48501658,-0.49787453,1.7452519,0.97395504,-0.9498799,-1.595721,-1.3246381,0.9896652,0.5269818,0.080693096,-0.03528744,-1.5586851,1.2271335,-0.12058683,0.5899792,0.6393859,-0.66006905,-0.94197214,0.5030444,-0.69315636,-2.6992264,-0.3861123,-1.7039883,-1.5442598,0.28180632,-0.44901562,0.9274926,1.855808,1.667476,0.5895616,-1.397919,-0.9497432,1.1095289,-0.6292688,0.029296592,-0.10753776,0.8713048,0.08922507,-0.29476604,-0.9214361,0.3033338,-1.4277693,-0.29441732,1.7198114,0.15611136,-0.9881928,1.1662006,-1.081463,0.30343255,1.5808138,1.3782953,1.6136433,-0.0119482465,-0.59778666,0.8861509,-0.39829,0.23260869,1.739869,0.53218096,-0.3097979,-0.46242964,0.5931753,-1.8955611,-0.20800325,-0.8469058,0.69109315,0.18452448,-1.715588,0.17485766,-0.698027,-0.2248904,1.1278608,-0.2868654,-0.09919679,0.7936216,0.8752891,0.20186318,1.3553542,0.99616677,-0.52780133,0.4865958,1.1479555,0.46680167,-1.1113096,-0.7290335,-1.1248041,-0.8295105,0.3187524,1.8482378,0.0759505,-1.1936636,1.1013939,0.35435188,-0.1358222,-0.8945453,-0.4398122,0.47408947,1.3766359,0.18719614,0.5922012,2.5774524,-1.277222,-0.573939,0.27089986,-0.6257984,-1.2804372,-0.18467328,2.2357438,1.6470486,0.6194829,-0.43784657,-1.720775,-1.503469,-0.6959174,-0.67575556,-1.2005192,0.5648055,1.2359152,-1.1019598,0.9972846,0.62613314,-0.6198884,-0.33823353,0.35116532,-0.65544003
MMRF_1171,-0.42389733,-1.525273,0.87641543,-0.7756357,0.14039053,-0.52208513,1.207034,0.43077153,-0.15190306,-0.9225162,-0.49455205,-0.12875278,-0.18327315,0.16713224,-0.39641696,1.7618378,-1.0444962,0.045864068,-1.5384341,-0.8370252,-1.2092931,-0.10458562,-0.8652861,-0.62983847,0.9430481,-0.23068842,-1.7296883,-0.027815726,1.0339317,0.53806317,0.7596918,0.38263586,1.1564512,-0.063294716,-1.7489698,0.16769654,-1.865027,0.16706231,0.02823583,-1.7989668,0.28200614,0.56253815,0.17903496,1.1002417,-0.6608547,-0.017510539,1.5503767,2.0450373,0.98244745,2.1199398,1.0896089,-1.4687332,-0.2989021,-2.0115793,-0.983061,-1.6565117,1.2405094,0.13969155,-0.906409,-1.441942,-0.33500087,1.8286983,-1.1144276,-0.91994816,0.5116262,-2.3598142,-0.71038055,0.88107157,0.09581253,0.23497386,1.4360598,-1.1351297,-0.20232801,-0.58362085,0.49626014,0.20345943,0.6573953,0.06669502,0.6669533,0.06701353,0.55127925,0.9338425,0.7559641,0.8515946,1.044665,-0.41941428,-0.20167077,1.1358545,-0.7841842,-0.4429286,-0.07426093,0.7955063,-1.7684152,1.2223462,-0.62665737,-0.8494752,0.26015547,1.1959153,0.2152573,1.0172819,0.9955494,0.2215769,0.18916564,-0.56683517,-0.7066101,1.5996156,-0.9682614,1.0090206,0.9528705,-0.10878528,0.39185467,0.57722294,0.68298376,0.023359528,-1.1972214,0.8708947,1.3274772,0.9962635,2.0840325,-1.3807534,1.583176,-1.4114822,0.13071005,-2.063067,-1.1693835,-1.1441492,-0.46067443,0.5524216
MMRF_1354,1.5625019,0.33872038,0.34022203,0.10344213,0.9998042,-1.9730297,0.8770934,-0.6807343,-1.0838423,0.2672038,0.59039474,-0.68963754,0.2734864,0.9831016,0.9121266,-0.60215336,-0.32324553,-0.6846823,0.43431765,0.37483627,1.5818644,-0.94006705,0.19908819,0.953384,-0.56539345,1.6426603,0.36009347,0.0655244,-0.5363238,1.5994622,0.2037381,-0.29857418,-0.8640974,-0.74930793,1.1440611,-1.4370608,-0.11724547,0.14162216,-0.9220591,-0.9886509,0.00930091,-0.21687403,0.25023094,1.578239,0.017978037,-0.55636835,-2.0431464,-1.2159657,-0.22440717,-0.4339796,-0.81913733,1.167813,-1.8716223,1.2121646,-0.13708048,-0.32948872,1.9893706,-1.6944351,0.76812553,-0.41772276,0.6971632,0.11400133,-0.9892166,1.6160748,0.4764335,-0.2215542,1.1799614,-1.7183677,0.98456943,-0.9390759,1.3583882,-0.93424225,0.124491654,0.64008355,-0.55027515,-0.77128494,-2.5622346,-0.5973892,-0.4106382,1.1984339,-0.6822661,0.8855974,-0.3813287,-0.26219037,-2.1387093,1.0162296,-0.23693372,-0.32005435,-1.3923249,0.20345086,-0.53575075,1.5378178,1.2653141,0.13955304,-1.516667,0.29004928,0.52887046,-0.22364342,0.24995275,-0.29034406,-1.8642389,-0.06666099,-0.62204564,-0.50072956,0.19479685,0.26829734,0.36366296,-1.4005738,0.79488313,2.199088,-0.6370038,1.9114445,-0.75497365,0.17274511,1.2336098,0.054802734,0.782674,0.30414048,0.5402729,-1.5725392,1.7234517,-1.0721711,-0.23396783,1.8961756,0.14280076,1.0709788,-1.7854103,0.49487808
MMRF_1344,1.3323209,0.66301733,0.75515825,1.135487,-0.5234943,-0.3393684,-0.5224048,-0.7115384,0.08285957,-1.6082637,0.38176984,-0.20900233,0.9467391,1.9388214,0.029848218,-0.49162284,-0.15553625,-0.6370387,-0.10141907,1.0456564,0.10040282,-0.7664437,1.0994015,0.6790386,-1.3424624,1.3600073,-0.30735135,-0.68710464,-0.019555263,-1.2853413,-1.7632352,-0.6703679,0.28038073,0.6819399,0.85428077,-1.7995703,0.4503673,0.15445037,-0.94165707,-1.7235368,-0.5702343,0.97246796,0.4393007,2.7907968,1.7335594,0.92632776,-0.59406304,0.85558945,1.6271633,-1.2757751,-0.7560182,1.0888535,-0.5433214,0.01005717,1.8533071,-0.19195889,0.59196806,-1.6995468,0.56337833,0.17758468,-0.8887592,1.1068025,-0.09653879,0.9641535,-0.27723253,-0.13254508,1.4682672,-0.7425331,0.5956965,-0.5281081,1.9085892,-0.58700687,-0.025195263,1.4677607,-0.12162611,1.3212981,-0.22522868,-1.047144,-0.5948183,0.35960108,-1.5773329,0.8538162,-0.63114494,0.4230116,0.17380407,-0.28844014,0.224023,-0.7143553,-0.13901195,-0.43852562,0.4246174,-0.40829054,-0.3115245,0.54316556,-1.7519698,-0.41578332,1.4224719,0.42031455,-0.47768468,-0.40955546,-0.70788366,-2.5387106,0.93162495,-2.09459,0.79795575,0.48213294,-0.999525,0.17015259,1.609725,-0.86409724,-1.8098811,-0.88725674,-2.3840837,-0.56226504,1.5690901,0.42607322,0.81151694,-0.038137656,-0.37640747,-0.50837535,0.8478118,-0.486771,0.08505523,1.5303583,0.79412484,-0.16637866,-1.76836,-0.08348607
