patient_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
MMRF_1231,0.6688392,0.66690534,-0.03509051,0.3239019,-0.2704075,-1.3563166,-1.5249578,0.7140255,-2.026746,-0.78154,0.4267906,-0.31222,-0.35341385,-0.33464912,1.2698215,-0.2338456,0.82576287,-0.27299646,0.8552688,-2.007022,0.975276,-1.0747018,-1.7193471,0.5444407,0.5552919,-0.5188596,2.053369,-0.8834314,-1.0236114,-0.5273465,0.5925052,-0.49724972,-0.22893463,-0.375777,1.1358651,1.695506,1.3895876,-0.8836097,0.3703678,-1.4243217,0.10190637,0.83809304,-2.0522568,0.5326338,-0.5103886,0.4000941,0.68706316,2.1829684,-0.09458171,-1.908538,-0.6302129,0.3067799,1.421542,0.4205846,-1.4931629,0.57221043,-0.22278215,-0.1643492,0.114126824,-0.34255403,0.7116013,-0.13174778,0.44065672,-0.13304424,-1.05269,1.3341532,-0.2578099,0.2706034,-1.3143593,-0.3841597,0.9099927,-1.2045486,0.31110984,2.1504087,-0.027008066,1.9502108,-1.0060228,0.9742219,-1.4384921,0.27556783,1.5981737,-0.38787082,-0.15870766,1.2315977,-0.4108962,0.5244952,0.53538156,1.6054997,0.58256155,1.2406707,-0.6523903,0.96048844,1.0744836,0.04136022,0.49416822,-0.80238926,0.94825137,-1.6634251,0.06850506,-1.8318294,-0.66121864,0.48539963,0.8652486,-1.148652,-0.3354119,0.063132316,1.797143,1.1099238,-0.88283193,-0.9403832,0.13497995,1.0817046,-1.9487953,-1.5215181,1.6452678,-0.952794,-0.40768483,0.9835091,-0.69040734,0.9380546,-0.86400646,0.6235276,-0.5262634,-1.6185886,-0.3211196,0.16381112,-1.062115,0.052679062
MMRF_1032,-1.5423908,0.77908194,0.57526934,1.6922059,0.23204367,2.4288642,-0.44026634,0.4294892,2.283525,-0.9933244,0.14378671,-0.84934247,-0.43806848,1.3717222,0.30795342,1.017689,0.80167425,-1.6003647,0.1309927,-1.0831878,-0.5062637,-0.048644684,0.92764205,-1.0296333,-1.8646668,0.15493424,-0.093188845,0.41615868,-0.49363393,0.3760395,0.9196801,0.35340285,-0.21200381,-0.43218955,-0.35217497,-0.16276208,-0.40472582,-0.41252047,-1.3218004,0.2170908,2.2280083,1.0275078,2.0457027,0.6806912,-0.44191065,0.3145876,-0.8598171,-0.052864738,-1.286139,0.45626265,-0.7261409,0.3513001,-1.7286019,1.2656597,0.05263147,-0.17652534,0.27289116,0.23270744,-2.0931044,-1.0254462,-0.24364689,0.51253754,-1.1015679,1.9138787,-1.0278032,1.0383444,0.061527174,-0.36889815,-1.274798,-0.8565577,-0.7449938,0.8315373,0.62244594,0.6519587,-0.6906697,0.09723736,-0.6396601,0.6720059,-0.063171476,-0.8151969,-0.69378203,-0.694618,0.2265576,1.1815237,0.1983317,0.53773403,-0.80611116,1.7042071,-1.2742767,0.00026852195,0.73387736,0.61356217,-1.2293777,-1.41615,0.04281128,1.2687281,0.026607005,-1.5748906,0.9061192,0.7217244,-0.21928205,0.96572053,-0.122460596,-0.119004615,-0.21839459,-1.2959375,-0.73384964,-1.7575246,1.7201937,-0.7729047,-1.5914483,-1.1951761,-1.5219889,0.8774952,-0.6950838,0.094200306,1.1590997,-1.1630957,0.08366583,1.2265594,-0.69577634,2.1082363,1.6280979,-0.037125483,0.09246265,2.2710092,-0.3123835,-0.57111937
MMRF_1327,-0.04187392,0.30225697,0.11293085,-0.49359414,-1.112754,-0.59956145,-1.4271555,0.2828606,3.1037765,-1.126967,0.51334757,-0.91946286,0.26093444,0.95348734,-0.39680868,1.2611094,0.77249616,-1.4545379,-0.33274803,-1.3116332,0.24225749,0.23922361,-0.03155741,-1.1324567,-0.856347,0.18207945,0.5682916,0.07133081,-1.6193764,-1.1475049,1.3964099,-1.2224042,0.079050705,-1.0083905,0.48612654,-0.5995545,0.021852849,1.9310405,-0.13063931,0.19146901,-0.011831026,1.3329735,-1.9276991,-0.4320825,0.6185652,0.56094426,-0.5544565,0.5151127,-1.3017381,0.13632628,-2.2835453,1.3796815,0.13871512,1.4251972,-1.2364427,-0.3916517,-0.3383317,0.04082416,-0.7007949,-0.28955367,-0.69028604,0.45183617,-0.7724285,-1.1469929,0.7260596,2.5372634,0.7958617,1.0887939,-1.9270566,-0.16399543,-0.11707574,0.29790756,-0.3455701,2.6014364,-0.18318647,0.15666601,0.9950764,0.71272457,-2.0109653,0.21381961,2.4112384,0.9676343,0.40079707,0.6146042,-0.36848283,0.91104585,0.41878426,1.0625123,-0.47006425,-0.19708163,0.03275819,-0.8724559,0.45991603,0.5376235,-0.7456863,0.6138617,0.5316222,0.4605695,0.18968655,1.270652,-0.63207465,1.0547701,1.4936897,1.6054895,-0.8683565,0.4292313,0.26146355,-1.2765131,-0.25394526,-0.28801474,-0.67379117,-2.5783768,-0.77293617,-0.93400455,-0.7413029,-1.5574511,-0.25564957,0.448942,-0.41616985,0.70061094,0.4147561,0.03335923,0.2470957,-1.9156857,0.69355726,0.44946715,0.42525244,0.7939384
MMRF_1210,-1.4047984,0.30348372,1.6980808,1.6156461,0.3853841,0.733368,0.98212284,0.008816078,2.3155117,-0.68364584,-0.13187674,-1.0974634,-0.074108556,-0.22112674,-0.7812269,0.44912168,0.42874312,-1.749638,-1.7897049,-1.7719458,-0.7636349,0.11465007,0.6628876,-0.47751504,0.53061235,0.5156466,0.17036529,1.3422973,-0.42559502,-0.53711474,-0.18247156,0.20085604,-0.113782994,-0.9001354,-1.0742024,0.7895021,-1.0957795,-0.9420642,-0.621488,1.8556273,2.1574824,-0.8041453,1.3841231,0.5796732,0.365519,1.3952597,-1.4798498,-0.093004696,-0.5187478,0.5317028,-1.0927025,-0.8068635,-1.3563141,0.9542548,0.091756284,-1.6558179,0.029751524,0.28369245,-2.5881243,0.035628565,-2.2489154,0.09202884,0.058552563,0.5862718,-0.26671606,1.0108093,0.49559885,-0.8385029,-0.22662488,-0.94975394,-0.5543898,1.7774179,0.6690911,0.7856579,-0.06857602,0.11485715,0.094406724,-1.5340829,0.70155907,-1.1710418,0.14860168,0.4546092,0.99385846,0.27465013,0.45184958,1.0651375,-0.339581,0.64264417,-0.8195739,-0.3235694,0.14164382,0.8563971,0.378823,0.284746,-1.3201209,1.8725824,-0.21643536,-1.0854632,1.8446695,0.6205757,-0.15783416,1.017539,1.1883172,0.46143326,0.8639519,-0.21723983,-0.9805121,-2.3117085,1.3194101,0.8709527,-2.5557573,-1.1704668,-1.0510942,0.25982428,-0.5553187,0.9045226,0.33883053,-1.5387532,0.18684639,0.52218705,-0.24561115,0.40210515,0.2024062,0.22147289,0.8551121,1.0305299,1.0075788,-0.9451122
MMRF_1269,1.0179467,0.39792714,-0.08076109,-0.7766746,-1.149662,-0.63701314,-1.1911311,-0.2708861,-1.2871578,0.88657147,0.7664265,1.2445723,0.10156558,-1.2359861,1.3879507,0.20814599,0.221517,0.75989115,0.8701532,-1.7486081,0.57092226,-1.7885548,-1.889939,0.3021892,1.080723,0.17589751,1.3276592,-0.75739866,-1.350568,0.47804713,-0.77037984,0.4096629,1.0047381,-0.8871884,2.226156,0.8846728,0.96121395,-0.3279167,-0.29196253,-2.064896,-0.42958853,0.18746756,-1.6796584,-0.40007815,-1.2298021,0.031397976,1.3306044,1.8936081,-1.2147453,-1.927616,1.2699345,0.60066515,-0.45010576,0.33304718,0.59136355,0.81565636,-0.9865703,-0.92322665,0.22987738,-0.116056524,0.7246263,-0.2504,-0.19074912,-0.3041182,-1.0043274,-0.55160797,0.34794965,-0.64439166,-1.4701663,0.76760465,0.5373145,-0.0577938,-0.0988427,0.0049187792,-0.40548062,2.669358,0.011010356,1.9245551,-1.6605004,0.9379958,2.1912632,0.80379075,-0.8820832,0.88501203,-0.5455021,0.44652322,1.2838994,-0.4561199,-0.21469021,1.1943839,-0.14399853,0.58958447,0.38680363,0.2672642,1.3547682,-1.8986777,1.0505601,-0.12878983,-0.39623472,-1.7047291,-1.8550267,0.008102489,0.7959304,-0.45695612,-0.2596218,-0.57225126,0.6814781,0.8568222,-0.07839075,-0.47202986,-0.29902393,1.4507535,-2.2884262,-0.30977917,1.5347767,-0.9465163,-0.8376297,1.2973373,-0.018794792,0.8377345,-0.70505637,0.5619549,0.34939545,-0.8508569,-0.049303897,0.10019111,-0.7227343,0.2206339
MMRF_1251,1.3491683,0.9156848,0.7648916,-0.69326866,0.17094515,-1.7531352,-1.3659502,-0.07054597,-0.41298023,1.1301452,0.1315658,0.30900928,0.3872878,0.16765778,0.8493738,0.28118703,-0.15556659,0.068097904,0.95669943,1.5670849,0.051637087,0.8350422,-1.991953,-0.27029812,0.98801243,-1.4326507,0.39974174,-0.052917227,0.662846,-0.6518385,-0.35388893,0.44913393,1.7597926,-0.59301317,0.56228054,0.76505435,0.6755812,-0.085201606,0.37379277,-0.79233444,0.2758282,-0.76308435,0.014484363,-0.9262755,-1.0227252,-0.5728288,1.3211092,-0.13470794,2.146406,-2.4860175,0.18485314,-1.657981,0.85939705,-1.9349364,-0.29118738,-0.043488182,-0.3685184,-1.1726947,1.0304167,-0.9832167,1.3024035,-0.39851293,0.8848961,-0.7445028,0.507147,-0.9246982,-1.3391708,-0.45337993,-0.927996,1.0324278,1.9607722,-0.43746558,0.4387652,0.39463642,-0.42669874,0.3989092,-0.7948374,0.5455989,0.57010865,0.9086021,0.95652765,0.12522551,0.5393097,0.015077258,-0.62583923,-1.7409112,-0.73558444,-1.0186402,1.9331557,0.25638333,-0.81761914,1.0032179,0.08212994,-0.56308866,1.7214453,-0.5092476,1.0838819,0.5759821,-1.8113852,-2.1450827,0.7986071,-1.289691,-1.7293034,0.15399757,-0.34442532,0.7134245,1.0056659,2.9140246,-0.87768984,-0.10336891,0.57597077,0.9662666,-0.71405894,0.82987183,0.6542374,-0.69553643,0.12778838,1.1356405,-1.6634275,-1.8133651,-0.57180744,-1.3819779,-0.07273682,0.7187311,-1.1290916,-0.02607375,1.0213163,0.6352781
MMRF_1328,1.3629137,-0.14180239,0.96531105,-1.0747628,0.2440133,-1.7275404,1.3924071,1.041546,-1.4664131,0.8749245,0.30967337,1.3217702,0.7663781,-0.58457077,-0.4903289,-0.6587907,-0.32985193,1.5942724,0.13724418,1.5880344,-0.004318462,0.70609486,-0.07878223,0.50801027,1.2830586,-1.3011621,0.38990068,0.94903,0.3798622,-0.8825649,-2.859338,-0.18813518,1.3683734,0.19993871,1.209521,0.8534545,0.5420046,0.15897667,0.84874487,-0.5906087,-0.46957558,-0.7056402,0.14019902,-0.42339367,-0.11468464,-0.50628245,-0.97310495,0.41731983,1.1470696,-1.0042961,1.7280524,-0.7990179,2.202727,-0.9100114,-1.4105848,-0.15831232,0.65223753,-0.19508123,0.6617168,-0.08648104,-0.9884312,-1.887262,-0.5336921,-0.73553824,-0.2844383,1.5564058,-0.4902194,0.6735693,-0.3584214,0.60331154,0.67405206,-1.4796567,-1.28122,-0.8099553,1.6846415,-0.0053866766,-1.5505884,-0.67159504,1.1792821,0.16996208,0.22286722,0.76804876,0.14265196,-1.9584665,-1.5475502,-0.8648014,-0.7082055,-0.991602,1.6337572,-0.53549254,0.17090869,-0.7898598,-0.14852165,0.6706234,-1.2911755,-0.4792318,2.8143547,0.87964785,-0.62939864,-0.38444483,-0.4542805,-0.57099617,0.39076555,0.56845075,0.80965745,0.10674918,-0.35248628,1.6740388,-2.5353768,0.10916403,-1.1383513,1.2714578,-0.46055135,0.5092243,1.8651022,-0.52054745,0.057591505,0.6883952,-0.62193054,-1.2542838,-0.3125491,-0.44550002,-0.13320145,0.16066268,0.8786671,-1.3596091,0.8008362,0.023816587
MMRF_1171,0.88369524,0.48592225,-0.36124784,-0.6581319,-0.7886629,0.5009803,0.70352095,0.26708943,-0.28067273,-0.51879907,-0.12786093,-0.2395336,0.2766787,1.0561453,0.05460888,0.59462374,0.26216984,-1.2224748,0.42300043,-0.16323477,-1.6564553,-0.32626516,-0.11713547,-0.7875697,-0.59599894,0.99842596,-0.18773255,1.3535427,0.044450372,-0.71625483,-0.9555876,-0.48317596,1.6906929,-0.52885,1.476993,0.668281,-0.28474563,-1.7604798,0.47396377,-0.81562346,1.4211808,-0.6177153,1.3516825,-0.33142424,-1.0689281,-0.011701852,1.098075,0.116066635,0.29068404,-0.80956906,2.1064992,-1.3366117,-0.34078455,-1.5095236,0.2301911,-1.2067447,-0.29184556,1.162369,-1.1823754,-0.72093755,0.8233566,-1.8352032,-1.0635653,2.4269748,0.6018978,-0.83229744,-1.8676713,-0.31586298,0.17152068,0.71988386,-0.4309368,-1.4419295,1.9506739,-0.9058482,-1.0164161,0.18806419,0.15532637,0.3683624,1.1566803,0.65834737,-1.4801003,-1.7161955,1.9544685,-0.7145439,-1.3805106,-0.5496803,-1.881034,-0.21928452,0.59917134,0.009937408,0.30719748,1.2693664,0.020500954,0.02749532,1.0816618,-0.5002592,0.795813,-2.183212,-1.7283992,0.90298826,1.3244432,0.9528906,-0.64967555,0.12756826,1.0624698,-1.2917565,-0.2547496,1.1751724,0.048523527,1.2104001,-0.3477035,0.0016746409,0.11061029,-1.2754046,1.872995,0.86303747,-0.06438342,-0.35871577,0.5998308,1.6078869,-0.21610287,-0.33248413,0.37623927,1.6556135,-0.29421833,1.8547564,0.78485924,-1.6550148
MMRF_1354,-2.081773,-0.96480715,1.604029,0.6847339,-0.9855987,-0.62973714,1.966314,-1.5619895,-0.4385431,0.676076,-0.5304025,-0.70635563,-0.7342339,-0.2699202,-0.065570936,0.16371362,-1.1705384,-0.3322161,0.11048289,0.5016888,-0.8051905,-0.9457331,-0.16531341,-0.50971705,-1.1566461,-0.5919708,-0.030125134,0.37669143,0.23484857,-0.12311213,0.1577513,1.3766644,0.99806327,-0.2934496,-0.92731047,-1.6332386,-0.25652194,-1.98375,-0.16065216,0.8103567,-0.45795435,-0.66658604,1.6969596,-0.26507482,0.5181868,-1.3726491,0.18539125,0.6274475,-0.8014049,0.0004889823,0.23318663,-1.3030577,0.98097485,0.2533462,0.76277965,0.3001786,1.5171609,0.7122686,1.1609093,-0.46777093,-0.5485829,0.27152643,-1.8269061,1.5096842,-0.835596,-1.2833428,-0.5099768,1.2640281,0.33269072,1.9870493,-0.65393984,0.4115717,0.15697639,-1.91723,-0.59913474,-0.89573413,-0.006208659,-0.7205677,1.509138,-0.6748547,-0.9407482,-0.62961173,0.6140076,1.3142977,0.62044567,1.0888743,0.5266526,-0.88399637,0.26643196,-0.27676794,1.3396037,0.51359737,0.73757285,-0.19110933,-0.19397691,0.7938318,0.43170035,-2.8417265,0.9871948,1.2752906,0.5099715,-0.5370691,0.57856375,-1.0548978,-0.36321127,0.74280614,-0.64583206,-1.9219096,-0.13366643,1.5712827,-0.74545777,0.34094042,2.4819727,1.5756433,1.3612559,0.06309049,0.25964445,-0.7337505,-0.9337258,-2.1335726,0.44673797,0.7886853,-0.90180975,1.692637,-0.32207757,0.67816144,1.133313,1.4689524
MMRF_1344,-0.8866168,-1.1968104,0.5120704,0.62400484,0.041948505,1.0335864,-0.33457115,-0.13515337,0.5143044,0.13207987,-0.8565764,-1.8276281,-1.5594286,-0.6703452,-1.1480532,1.6608108,-0.46563995,-2.6661987,-1.1043997,0.20060572,-1.2425027,-0.33180642,1.3064868,0.45619607,0.79739773,1.8253651,0.048859924,-0.06977578,0.62756795,0.20136824,0.5397866,-0.023249129,0.10485844,-0.016476113,-0.37992975,-1.2976977,-1.616409,-0.22408777,1.2126647,0.4348132,-0.0042455792,-1.31154,-0.39353123,-0.37833452,0.8044534,-0.16679475,-0.17433491,-0.000908779,-0.70612866,0.1153618,-1.0060894,1.4943818,0.14106357,0.025159433,0.27631468,-1.1464579,-1.6398942,0.113892294,-1.192473,1.0361264,-0.6580213,0.7233169,0.57881385,-0.25066257,0.28023145,-0.074087955,2.0436606,-1.1563654,0.14316571,-0.73097193,-1.3591462,2.065444,-1.2970505,-0.069310166,-0.2960242,-0.09258103,1.4134867,-1.2784879,0.87805676,0.44814903,0.982136,1.0429705,-0.12597096,0.587497,-1.0741566,0.23085864,0.7545442,-0.69701225,-0.049702145,-1.1595601,0.67559576,-0.3234531,0.67283595,1.6352234,1.096941,0.38557264,-1.2398806,1.1290499,0.35788885,1.0360961,-0.5570536,-0.8317473,2.037428,-0.05509361,0.38931134,0.987859,-2.3752098,-2.6294823,2.1206338,1.0904126,0.6527891,0.5882652,-0.38126823,1.2171726,0.0702489,2.171373,-1.238283,-1.1692086,1.2598125,-0.885098,1.142007,-1.0411102,-0.12322832,-0.22779359,0.23097858,-0.8815381,0.41417116,0.7344324
