patient_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
MMRF_1231,-0.4922907,1.7459065,-1.1371031,0.7012873,0.09585311,-0.6252335,-0.4231273,0.7470834,0.6241509,0.49238935,0.82803303,-0.119798034,1.3846325,0.44465485,-0.7858898,-0.64856166,-3.154462,0.084243394,0.8428387,-0.034034222,-0.4344241,0.9939747,0.69094104,0.42847133,-0.40608078,0.82606435,1.4405922,1.1523372,0.47314876,0.90296173,0.6316102,-1.6793315,-1.2481096,-1.0053638,-1.2051396,0.50563407,-0.62178254,-1.1022631,-0.24318035,0.82047135,0.12570365,-1.0166024,0.3223686,-0.5124401,-1.647022,-0.974755,-0.5661857,-0.9328682,-0.64947665,0.5074076,-0.20156838,-1.4610544,-0.5168514,-1.8872443,0.15531902,0.77668613,0.61165327,1.2496307,0.74259734,0.15040138,0.67847294,0.41793096,-0.39621943,-0.40470785,0.043817326,-0.68932647,2.5113013,1.5611736,0.1228809,-1.3047509,0.809443,0.6460218,-0.5877052,-0.3091933,0.96400535,-1.3245207,-0.17872694,-0.10613263,3.0108485,0.36454403,-0.06850214,-0.8724016,0.25851503,-1.607731,-1.4246664,-0.15980098,0.06965929,-0.68200135,0.97051865,-0.35390058,-1.5025245,2.0388048,-1.0980023,0.1908879,-0.51998764,-0.6664088,0.052513823,-1.6904242,0.81101763,1.7897072,-0.7360725,-0.48284099,-1.7448881,-0.368654,0.92111194,-0.14046347,-2.3057077,1.6786872,0.9539537,-0.3749532,-0.32782337,0.13817298,0.13908923,-0.9463076,-0.91324395,-0.173223,-0.3326922,2.0166588,0.61139786,0.07283504,-0.53167236,0.6909332,1.2169623,0.4286715,0.7362763,1.5658892,1.0292377,0.1342811
MMRF_1032,-1.4137344,-0.6448142,0.48954484,-0.70564276,-0.37008762,0.45676577,2.424999,0.06310999,-0.100595236,-0.6456099,-0.09729865,-1.6408261,-0.3122334,-0.18031184,-1.149743,1.3928089,1.1214454,0.88284206,0.24210757,-0.59188294,0.6910283,0.2717324,0.009483248,1.5131413,0.4239099,-1.9185855,-0.8536376,0.24680193,-0.5476177,-0.39309776,-0.25812653,-1.2499447,-0.84551907,-0.2903485,1.3743955,-0.42046395,0.5924511,-1.4654121,0.5025464,0.87287146,0.4446425,-2.7728357,0.9435726,0.24875458,0.084378496,0.6571746,1.928487,-1.3343772,1.6814274,0.13344161,-0.058918957,1.1765586,-0.55110306,0.3882615,-0.8926391,-0.41444713,0.93459815,-0.5728298,1.3264655,-0.8537371,-0.7895253,0.5530281,-0.45882905,0.9436903,-0.78695524,-0.62646234,1.6015006,1.0341603,0.6126566,-1.0114568,-0.0036142897,-0.7207146,1.4697479,0.9154893,1.5609083,0.39671928,-1.3267422,-0.4428111,1.9771187,-0.8931472,-0.2475176,0.9650815,1.4118944,-0.4129945,0.23355456,0.042465076,0.6523549,-1.3988262,-0.21032797,-0.7298926,1.5106674,0.4014753,-0.8054375,0.6381805,-0.863383,-0.8697508,-1.300568,-0.21469587,-1.0183977,1.2340907,-1.7303047,-0.1601752,2.440131,-0.9102265,-2.1538043,1.5409962,-0.057032764,0.3406581,1.1078931,-0.16723688,0.22174048,0.31340083,-1.5451967,-1.1465362,1.3816693,0.3625657,-0.587729,-0.87901044,-0.0006921161,-0.7329683,-0.5325281,0.12363035,-0.5410111,-0.011332966,1.1037965,1.5272338,-0.19465855,-2.006062
MMRF_1327,0.5632546,-1.4364979,0.2925544,-1.1129752,0.45717412,-0.72810847,0.3747393,0.30200303,0.74184006,1.7315989,0.032486297,0.3822044,-0.16508198,-0.096246816,0.750268,0.37732565,0.6116141,-0.5237531,-2.2539222,-0.48505065,0.60197836,1.4933187,-0.665032,1.6090051,-0.08499532,1.7975131,0.90815145,0.1414003,-1.1980971,-0.5798697,-0.114764646,-0.72860754,0.18101178,-1.1413779,0.8639601,-0.8408132,0.53240776,0.28578305,-0.59883344,-1.2922857,-2.1396408,1.1937661,-0.89861214,-1.6870272,0.004701289,-0.963112,-0.06637171,-1.9747809,1.3773718,-0.72339576,0.48409316,0.5586212,-1.5652109,-1.6773132,0.034072023,0.23336221,0.2436987,-0.25630054,0.70639026,0.67322236,-1.2203279,-1.7048378,-0.26946804,0.60574055,0.12558202,0.38828492,-0.94025385,-1.5270967,-1.0543964,1.3296672,2.3478353,-0.29810342,0.2858229,-0.07806705,1.3586154,0.025890017,0.6046026,-1.0576067,-0.022806084,-0.96533567,-0.86744505,1.015062,1.3339736,1.2393403,0.2515495,0.2853338,1.1334254,1.5324887,-1.3598864,0.095538445,-1.5420438,-0.40467346,0.72016716,-0.1124832,-0.7168478,-0.20045425,-1.2277129,0.91846263,0.218641,0.8357021,1.0125777,-0.5985376,-0.23841953,0.47334746,-0.24207139,-0.07446337,0.98341477,-0.18402386,1.1306336,-0.2648253,1.9645977,-0.4596205,0.96523905,-1.288893,0.7862808,-0.63649833,-1.3520254,-2.2188091,0.23113932,-0.90531564,0.07994321,0.72464335,-0.17528345,-0.9382466,0.91527903,2.2188838,-0.18261203,2.5795975
MMRF_1210,-1.6820499,1.0745641,1.1648911,-0.5476775,1.0263797,0.2231764,2.2964272,-0.85830045,0.24197061,1.6156056,-0.50480175,-1.299042,0.5086845,0.8665984,-0.94157976,0.18694407,1.0903406,0.5936497,-0.18822514,-0.31237638,-0.48588762,0.14340438,0.0996355,0.34781358,0.7881799,-1.1654805,-1.3290572,-0.42822993,-0.81824416,0.033871163,-1.9306512,-1.0885668,-1.24169,-0.13412738,0.7995933,0.4340171,0.4282545,-1.6265748,-0.2546778,-0.046314202,-0.07949965,-2.2677357,1.0407087,1.7378423,1.4839987,-0.3514895,1.4229093,-0.7137073,2.4654074,0.4097832,-0.19206291,0.615674,0.085889846,1.0613092,-0.68862295,-0.05748035,0.76895773,-0.038721673,0.61599034,-0.6292061,1.297139,1.4476814,-0.17859115,0.6030282,-1.502852,-0.29862615,0.5880905,0.782604,-0.2479444,-0.9957043,-0.08421669,-0.43065625,2.592616,0.8683035,0.1427745,-0.057284437,-0.6785717,0.03526101,-0.3586967,-1.6912682,-0.42154396,-0.11732015,0.72710294,-0.7465659,0.5390421,0.1801374,-0.440789,-1.5780021,0.08929931,0.3906908,1.4022125,-1.0565243,0.6030776,-0.9967581,-0.28151363,0.7559908,-1.2654227,-0.19607034,-1.8016124,1.0720348,-1.6110508,0.23919842,2.4987192,0.512917,-1.8447568,1.1816418,0.76982045,-0.5803185,2.0988045,0.11751878,-0.19391274,-0.1555601,-0.42556936,0.1856001,1.2248753,0.18873963,0.38261935,-1.1497996,-0.7091919,-0.52435076,-0.20691936,-1.0593231,-1.3280373,-0.39953008,0.8587032,0.88017356,-1.674129,-1.6065842
MMRF_1269,-0.0868195,2.1216984,0.24018113,-0.8934662,-0.85510564,-1.1581062,-1.6864742,1.6084259,0.015426267,0.05898494,-0.53143984,1.5019324,1.4661201,-0.39278126,-1.4707301,-0.17283948,-1.524779,-0.5138816,-0.0051376186,0.11417225,0.6088982,-0.5310153,0.064201385,-0.7309914,-0.7408354,1.3705273,0.31639928,1.2725666,0.656964,-0.052935414,0.5538678,-0.68849415,-0.72311026,-1.9087881,-1.0455118,2.3560178,-1.006308,-0.28279176,-0.0052696858,0.7837675,1.118488,0.52668834,-0.49840748,0.1090444,-1.3406734,0.018008789,-1.8428034,0.88491267,-1.7982676,0.2589191,-0.6528911,-0.9371315,0.67630005,-0.66561764,-0.7078664,-0.36493868,-1.1215936,2.0754542,0.9810727,-0.35147086,-0.19468138,0.4756797,-1.5497617,-1.3808868,0.8718121,-0.8989694,0.65825534,0.42247522,-0.1204869,0.03868881,-0.22598752,0.43646243,-0.7314307,0.2741844,0.8727994,-0.34142962,-0.10703031,0.90618503,2.0112784,-0.15745349,1.1226777,0.02196735,0.32757655,-0.41047692,0.5235036,-1.0356815,1.6455108,-1.4360261,0.5696478,-0.31021053,-0.36675668,1.3669627,-2.1338563,-0.04828923,0.28198615,-0.6783511,1.717756,-0.3232975,1.9660308,-0.3830536,-0.49786034,-0.48400655,-1.1510223,-0.22622651,1.4612256,-0.4475619,-1.7017425,1.5376047,-1.0723335,0.22520572,0.078387186,-0.15427315,-1.1318198,-0.93865126,-0.58192915,0.17731935,1.3140575,3.3537152,0.90581363,-0.7315848,0.52398014,-0.23305023,1.071201,-0.31680387,-0.17091843,0.9922153,0.39359897,-0.22726858
MMRF_1251,1.358017,-0.2549251,0.4170452,0.20130561,0.12070212,-0.5931441,-1.2145778,-1.0580155,1.3530536,0.57122374,1.8535697,0.6569987,1.0882524,-0.28471488,0.6120417,0.7236265,-0.26710737,-0.74436706,1.7754326,-0.72754073,-0.72236544,0.5645775,-0.73235035,-2.0543532,-2.328786,0.7283657,-0.21664876,-0.087537974,-0.16721179,0.9036726,0.36605144,-0.31275642,0.6011561,0.3886825,1.0295963,-0.041183498,-0.8404182,1.659785,-0.19876301,-0.93022543,0.9384513,1.631772,-0.44762895,-1.6101652,-0.9343639,-1.5280828,-1.3972286,-0.37500003,-1.5842055,-0.7037289,1.0279464,-0.41608343,-1.4148803,-0.796547,1.067008,1.094787,0.42214903,0.73202837,0.15518954,0.2004646,-0.8620096,0.20437331,-0.56013006,0.077302985,0.91546607,-1.2971075,0.039497618,-1.2623844,-1.0043536,0.36689755,0.5204601,1.0398946,-1.3498029,-0.078312576,-0.5585976,-0.38580516,0.51309735,-1.2191206,-0.08337737,0.05323084,-0.91276246,0.26231956,-1.9109914,0.591166,0.49388245,0.23978712,-0.6241147,1.4105004,1.575289,-0.1133411,-2.8767939,0.31030035,0.7232069,-0.6112274,2.0812995,2.0458896,-0.4301049,2.43126,0.9355337,0.5551878,0.8010466,1.4138209,-1.0474697,0.405604,0.9733054,-0.66995656,-0.7638526,0.75324297,-1.250196,0.5974228,-0.30608937,0.13348728,1.3003225,-0.42118764,-0.96455866,-1.0280509,-1.0995233,-0.070030816,-0.46151513,0.7291081,-0.45123088,1.1737118,0.023962788,1.4855057,0.8091401,-1.5359776,-1.4345151,0.29403192
MMRF_1328,0.08923536,0.11334625,0.26082844,-0.007538777,1.115839,-0.5565897,-1.3879502,0.0927818,-0.649161,-0.22860219,0.003880214,0.24907233,0.3098317,-0.9254593,0.8039051,-0.29563093,-0.2736664,0.61707085,0.35160998,1.9245666,0.14038585,-0.35172227,0.38495877,-2.1912627,-0.6055042,1.8404127,0.88559324,-1.1786407,1.1255816,0.74991924,-0.71069306,2.518962,1.1267323,0.18968132,-1.9408062,-0.7326306,-0.44933313,-0.5191864,0.68261033,0.24989168,0.5411954,0.21408194,-0.49439758,-0.20448242,0.7548446,-0.9656537,-1.9317777,0.3491235,-0.38957408,-0.5128483,0.9889045,1.5247082,-1.1820992,0.31743208,2.6763363,0.8342701,-1.809697,2.4012265,-1.0829065,-1.3484153,1.2690893,-0.476378,1.0409822,-0.8812381,0.3450583,0.86842394,0.929206,-0.40591943,-0.20635106,1.5510249,-1.1362811,-0.80149186,-0.7093681,-0.5039486,-1.4015615,-0.05829867,-0.15673245,1.1097367,-2.047268,0.8645357,0.058847368,-0.6967836,0.725568,-0.111723065,-0.91307443,0.60545826,-1.5755683,1.176846,1.169726,1.074542,0.715346,-0.417875,-0.075547665,-1.2258439,-0.9415262,0.64979416,1.8678584,-0.6546509,0.90597993,-0.5965848,-0.61227196,-0.76790464,-1.5520989,0.70519537,1.0286498,-0.5026992,1.3606067,-0.6514928,-0.13790753,0.85589546,-0.7149476,-0.69727045,-0.6988211,0.38842165,-1.6492707,-1.0977409,0.6027598,1.0734853,0.32808614,1.2058085,0.9980391,-1.3074183,0.6860829,-0.40938988,-0.98530984,-0.8645851,-1.5237502,0.5261796
MMRF_1171,0.354598,-2.1404374,0.5599641,-0.44700766,-1.34644,0.31940845,0.971231,-0.68880135,1.597585,-1.5539187,0.03532714,-1.4833281,-0.32269853,-0.2768999,1.0380194,1.3673643,2.538195,0.17717277,-0.65356714,-1.2314696,0.43231797,-2.6483006,0.0626511,-0.6954896,1.723714,-1.1984987,-0.47196493,-0.7029677,-0.56900036,-1.0656154,-1.0566144,-1.4193895,-0.41257587,0.071938746,0.55594933,0.46683168,1.4504026,-0.46768788,1.5972781,0.94821924,0.26884633,1.1524682,0.73482364,-0.18420504,0.8382603,0.7971308,0.07530074,-1.130712,0.22035064,-1.3625429,-1.079611,0.005668372,-0.78153515,1.3561321,-0.23692264,-0.8802954,-2.220419,0.44059166,0.19604284,0.633896,-2.794411,-0.74263436,-0.042971276,1.2927905,0.17316328,-0.2158048,-1.2906312,0.7493596,0.37469393,0.6178453,1.6639214,-0.014143817,-0.6518287,1.4868426,-0.8365436,0.38183412,0.96401006,-0.3652032,-1.669238,0.23999535,-1.1040171,1.1141936,1.326245,0.36436558,1.3861003,-0.7144337,0.47195074,-0.15331383,-0.22134915,0.58590144,0.57432926,-1.9372902,0.22631432,-0.090683684,0.37689826,0.40394562,0.68882185,1.969516,0.40744478,0.103794314,0.69366366,0.7558101,0.777805,0.18313204,-0.011150568,-0.31372148,-0.53658825,0.45153144,0.9388738,-0.09419113,0.9140539,0.8722176,-0.5375203,0.059551276,-1.8023502,0.06826617,0.25442225,0.45311618,0.89994115,-1.0226984,-0.95940226,-0.17409603,0.5287606,-2.2280369,1.3099803,0.5783733,-1.3041809,-0.18135646
MMRF_1354,0.3690338,0.23441367,-0.39832142,1.1845137,1.2032531,0.30427754,-0.04866208,0.35995018,1.821404,0.5712085,-0.614983,0.19357969,0.43928382,-1.7008271,0.2127699,-0.0401039,-0.5106671,-0.008492785,1.3451288,0.30732355,-1.0281981,-0.6371604,-0.09080759,-1.8438908,-1.0129889,-1.8459283,-0.26405683,-0.5224382,0.49892566,0.0375966,0.60496354,1.0980872,1.3937624,0.5284265,-0.59536356,-0.90929496,-1.4018824,0.42765987,-0.4540803,0.0049661174,0.101369455,0.7267318,1.0331172,-0.5373754,2.1923687,-0.29009828,1.0357229,1.654861,-2.1348817,-0.06004107,-0.2283652,-0.9789495,1.340989,0.84387875,-0.3590985,0.4877019,0.6140102,0.17962621,0.711421,-1.3425734,0.8814574,0.80680895,0.015217024,-0.36454698,0.771983,0.05377465,-0.6406797,0.42465597,0.8724922,0.7375964,-2.2091398,-0.3809823,0.7701396,0.5982878,-0.41192603,0.14720516,0.96856743,-0.80577487,-1.6473881,0.6552314,1.9011756,0.24990109,-1.579962,-0.280101,-0.14981695,-0.10819466,-2.5422642,0.12427082,0.72363204,-1.7154753,-0.19899254,-0.9807705,0.4093587,-0.008274134,0.79925853,-0.89171493,-0.27476847,0.5540321,-0.52253467,-1.5174035,1.5430542,0.13355668,-0.23224357,1.2007809,0.2987053,-0.8304556,2.0800967,-1.1359903,-1.8302556,0.8110809,-1.152514,-0.49239868,-0.43671975,0.6262535,0.4262896,1.4423472,0.47538486,-0.46741933,-0.67306656,1.3642062,0.653586,-0.3142909,-1.3528892,0.21895395,1.6232057,-3.1815097,1.0802877,-1.3547469
MMRF_1344,-1.0581441,0.22556016,0.74639314,0.95766467,2.131453,-0.7755666,1.5540133,-0.5587373,0.24103166,1.8411992,-0.8885417,-0.43151364,1.1858034,0.56716055,-0.43611416,-0.5927984,-0.06162808,-1.0781746,-1.0547824,0.73385406,-0.831113,-0.14755979,0.7880076,0.8548296,0.11830693,1.4281274,0.10770899,-0.9633315,-0.17892289,1.1581215,-2.8192108,-0.047971785,0.6961984,-0.19060406,0.028179482,0.3686247,0.029689167,-0.37798762,-1.2625135,-0.880751,0.24220741,0.28341827,0.9643334,0.6768767,1.4128737,-1.5714552,0.74612284,0.76733506,0.21098186,0.7299653,0.26557,-1.4504,2.063272,0.28899327,-1.5747449,-0.09079394,0.4155117,-0.088168606,-0.096196614,0.314046,2.7048318,0.19395916,-0.16086219,0.42628175,-0.8366896,0.32258382,-0.6036025,-0.30824468,0.48731852,-0.76226497,-0.0474826,-1.365831,2.3465917,1.0228939,-0.11283432,-1.5363015,0.00024515565,0.6796181,-1.7315929,-0.7878369,-0.17290516,-0.5742681,-0.9750735,-1.3136421,0.30608383,0.5545451,0.441654,-0.66201323,0.74660295,1.241773,-0.5222973,-0.8911654,1.7831622,-1.0171213,-0.6118298,-0.3184529,-0.5641727,-1.1435671,-2.5992033,0.7191605,0.43541172,-0.96108216,0.47491822,1.052381,-0.9202733,-0.20600039,-0.29313165,-0.54768807,0.6729225,-1.5633441,-1.4889954,0.896271,1.5645663,1.7449696,1.7220014,-0.55958277,1.3227489,-1.7934294,0.3162593,-0.19915271,0.04822689,-1.2950809,-0.6892525,-0.33631778,1.4260136,-0.7445643,-0.0063082157,-0.0476838
